,Label,Text
1849,1,The first case of #WuhanCoronavirus has been confirmed in #hongkong https://t.co/P6A1ZoAX6E #ChinaVirus #WuhanPneumonia
1850,0,https://t.co/k0SF9hprYm : 2bdfe258-b8ac-47fb-a22e-451cc8369325
1851,1,China regulator says epidemic's impact on industry 'major' in February https://t.co/LCE9Np9y9q https://t.co/w5J2P7qcaC
1852,0,Plague inc players will understand #coronavirus https://t.co/yhzpMyzh3Y
1853,1,"Two staff from Lewisham hospital, south London, are now in isolation after coming into contact with the coronavirus patient, a Chinese national who recently arrived from China. https://t.co/lmZ0cTsUnY"
1854,1,LOOK | Infection prevention and control guidelines for patients with confirmed 2019 novel #coronavirus or patients under investigation (PUIs). #DOH #coronavirusPH #LagingHandaNCoV https://t.co/44KV0AEhXQ
1855,0,Uber CEO: Coronavirus outbreak 'not material in any way' to our overall portfolio of businesses https://t.co/DK5DxjqiFx
1856,0,This statement is the epitome of the Republican party. Unless it affects them personally or their family it is not taken seriously and called fake news. Right-wing media called Covid-19 a prank perpetuated by the Democrats. @GOP @HouseGOP @SenateGOP @GOPChairwoman https://t.co/PtBma54JRW
1857,1,"CDC is preparing for the 'likely' spread of coronavirus in the US, officials say https://t.co/cm9pRyVTcU Do we have anyone left in the CDC who knows what the fuck they are doing"
1858,1,Crypto Panic: Bitcoin Price Positively Reacts to Asia Stocks Crash amid Coronavirus https://t.co/Ua95cKrFzt 🙋 1X2T Token Launch via⟶ https://t.co/02Jo1tFKiP https://t.co/oKJ13iDDAW
1859,1,East London pls https://t.co/qfpyegyw4u
1860,1,Here's how Alibaba Cloud is empowering people amidst the coronavirus crisis. @yawyeo @alibaba_cloud @AlibabaGroup #FoW2020 https://t.co/223jPZB1pO
1861,0,"A man coughs on a bus. The whole bus is looking at him. Conductor: Do you have a coronavirus? Man: No, what are you? I have tuberculosis! Conductor: Well, thank God"
1862,0,@KartikeyaTanna @narendramodi @ImranKhanPTI No dude. Every country care for their people. Pakistan don't have proper facilities to quarantine the victims that's why it's better for them to stay in China. It's not about leadership
1863,1,Research in global health emergencies: ethical issues. A report by @Nuffbioethics #nCoV @WHO @UNICEF @WHOGOARN https://t.co/xTT2Sdw87h https://t.co/LG0TzqyeMF
1864,1,Don’t forget to use N95 mask https://t.co/W5RP2qhaWC https://t.co/dHPurBy3oe
1865,1,UK to send another civilian aircraft to help Britons leave Wuhan https://t.co/oWJOnUu1Fv
1866,1,"Coronavirus Update: Africa takes precautions. --------------------------- Precautions are being taken in Africa to avoid further spread of the coronavirus, although there are currently no confirmed cases on the… https://t.co/cQl9pNiPKm"
1867,0,@Jkylebass I believe this is just a trial. Most likely not the deadliest virus they contain. By releasing something like corona virus they can track its outcome and plan for the real deal when they chose to release
1868,0,true Malaysian hero 👏 https://t.co/2Nj1nFG543
1869,0,"i got a refund for that itabag i ordered back in oct. there was a 2nd delay bc of the virus outbreak going on maybe i'll be able to order that bag again some other time, it really was my fave bag for an eva/reberserk theme"
1870,1,"Wuhan residents chant ‘Keep it up, Wuhan’ out of their windows to boost ... https://t.co/lBJ1rQLWRf via @YouTube"
1871,1,UK hit by widespread outbreak of Virus Hysteria. https://t.co/hjDX6FyqWn
1872,1,"Just in case who's looking for N95 / 3ly Medical Disposable facemask against coronavirus, Amazon in Stock now! https://t.co/RKHI0daVi5 #CoronavirusOutbreak #n95 #Coronavirus #2019nCoV #COVID2019 #facemasks #CoronaVirusUpdates #coronviruswho #N95Respirator 141"
1873,1,The way my blood boils reading all the incidents in this thread.. We’re in 2020 and we still have to see and listen to these kind of people. Theyve got a skull and absolutely nothin on the inside. https://t.co/HWq65KN7Qh
1874,1,Charting the Global Economic Impact of the Coronavirus https://t.co/JKNCQUUn5l
1875,0,"@MailOnline The Chinese stock market in Shanghai is closed until February 3rd, 2020 over concerns the CoronaVirus will infect traders. The European markets are being foolish while the Chinese Gov. &amp; stock markets are terrified. Don't think that the UK is immune from this daedly plague"
1876,1,Pelosi's 'Dirty Little Secret': She Held Back Coronavirus Funding Bill so DCCC Could Run Super Tuesday Ads Against GOP https://t.co/USdYBA85Ri
1877,0,"@Kane9015 @TheAngelofWrath It's one of the reasons as it turns into summer in the Northern hemisphere, there will be a reduction in cases just like with flu and colds. This, along with the normal plateau and tapering periods that come next (see NK + China)"
1878,1,Be a righteous Chinese. Take your mask away. The #peoplesdaily advice back in Aug19. #WuhanCoronavirus https://t.co/P4KqMCCSJW
1879,1,My #coronavirus update on January 20th .. here we are only 8 days later and everything is a lot more hectic. You haven’t seen nothing yet.. give it a month or two. ( I post mostly to Fb - https://t.co/OhiUJhrJwR ) https://t.co/eHlEfxHpVZ
1880,0,Child he named Mike Pence in charge of Coronavirus? 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ He is NO Biden
1881,1,Washington State: CDC confirms first case of coronavirus in U.S. #NationalNews #WashingtonState #HealthWatch https://t.co/pLrzNiUIaH https://t.co/EpA8VBe6KQ
1882,1,Best Non-Motorized Treadmill for Sale https://t.co/TZ4XC5nHEs Check out the best curved treadmills available to add to your home or commercial gym. Find The Best Deals On Curve Treadmill And Save Money. Best Deals #treadmill #Superfit-5060 #ntaifitness
1883,1,It’s coming https://t.co/JsGmlmyKwC
1884,0,Does this mean the NHS is only going to get £310 Million of it’s EU money this week? https://t.co/vjf4Gy8C5Y
1885,0,lakeith fingernails are the original cause of coronavirus
1886,1,"As U.S. Preps For Coronavirus, Health Workers Question Safety Measures https://t.co/arU3CKwQCQ"
1887,1,"@PhilsGangRadio @StJude @am1220kdow @POTUS @realDonaldTrump @DonaldJTrumpJr @GOP @ChoiceTrade @MoneyShow CDC: 80,000 people died of flu last winter in U.S., highest death toll in 40 years https://t.co/8KGDZNzlEz via @statnews"
1888,0,Wdmc lmao. Them is priiiime gaming hours https://t.co/Ds2UUXwWyA
1889,1,This coronavirus shit Is getting out of hand😶
1890,0,"Not to be insensitive, but if you're infectrd with Corona virus you NEED to stay in the country you caught the virus from. Flying sick Americans home knowing they can infect everyone else is reckless"
1891,1,Factbox: Latest on the coronavirus spreading in China and beyond https://t.co/bdTuTTjSyA
1892,1,‘Traumatized’ Africans Stranded in China by Coronavirus Plead to be Brought Home https://t.co/MJgKWXgrfo https://t.co/ZVbkCcgaYS
1893,0,Who started the Coronavirus? Ask the DemocRATS
1894,1,"As the Coronavirus spreads, so does misinformation SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #deathtoll #china #trump #IowaCaucusDisaster https://t.co/ToJ1vIxeGe"
